id,host_id,host_name,price,minimum_nights,number_of_reviews
29382257,201015598,Anchor,35,1,13
29383018,221355351,James,80,1,38
29383019,221355351,James,85,1,66
29383020,221355351,James,98,1,51
29383021,221355351,James,90,1,55
29383233,213781715,Anting,179,1,1
29383605,213781715,Anting,119,1,0
29384404,16098958,Jeremy & Laura,180,30,0
29384552,73377711,Margaux,60,4,1
29384622,221366300,Casey,200,1,34
29385308,221371129,Denise,130,4,9
29386355,68128762,Tom,170,1,0
29388081,8094710,Janine & Reneé,75,7,12
29388083,221392587,San,244,4,9
29388803,36995455,William,80,1,48
29388858,208901618,XnL,180,2,10
29390218,221405192,Ivan,100,1,3
29390491,1411399,Carlos,76,1,7
29390506,62330502,Rosa,50,1,6
29391342,4180621,Julia,78,1,28
29391531,221420411,Chantal,200,2,0
29391564,50822673,Ferdy,180,3,2
29391852,131305000,David,65,3,16
29392426,4666670,Jeanny,110,5,1
29392681,220414847,Sergio,190,3,37
29392902,91101209,Anna,150,6,1
29393117,220574429,Juliana,670,25,0
29393175,13859261,Milosz,181,1,35
29393371,221434490,Aracely,49,2,23
29393457,204823078,Maria,100,2,6
29393659,69439684,Michelle & Lily,179,2,31
29393808,17218010,Katie,175,2,17
29401472,7591218,Kenny,45,3,19
29406821,22050715,Bruno,90,2,5
29409313,11433245,Nikki,168,7,6
29409370,73222575,Tania,95,2,6
29410055,199539833,Vince,90,3,19
29410763,163251048,Jen,499,30,0
29411009,173685298,Janet,329,1,1
29411550,221548872,Charlie,390,2,3
29411649,134167192,Mamy Francine,90,2,3
29411940,5123477,Meryl,120,3,2
29412276,221434490,Aracely,45,2,22
29412375,3928437,Bryan,139,1,1
29412402,1949282,Kyla,45,2,3
29412897,1949282,Kyla,36,3,13
29414633,221574115,Ahmet,15,10,0
29415474,3585637,Lucienne,160,30,0
29415546,157093664,Zulema,299,2,9
29416216,65671256,Freddy,65,1,43
29416543,49664763,Asshur,77,1,1
29416986,32896046,Ramon,115,3,2
29417325,221595358,Karen,149,1,32
29417620,219544415,Joel And Julian,75,2,13
29418015,219544415,Joel And Julian,70,2,14
29418601,179336958,Ruby,65,3,20
29418724,57675402,Nofar,100,4,2
29419129,25352847,Rachel,130,1,13
29419330,221612013,Inhee,80,1,27
29420244,71164216,Ezra,70,2,13
29420970,62533391,Yvonne,38,1,7
29422942,221635816,Topu,185,2,55
29424138,60105727,Lee,182,30,31
29424522,30616847,Martha,500,3,0
29425269,207651513,Nour,97,1,47
29429036,24954668,Sophie,110,7,1
29431457,146363617,Michael,62,14,4
29431738,47125955,Alex,150,2,8
29431974,76323622,Liza,250,2,2
29432994,1343352,Marisa,220,2,1
29433879,43957041,Amy,300,4,3
29434244,220945034,Ray,150,2,13
29434293,7040483,Agata,69,5,20
29435528,39481825,Ami,70,1,15
29435698,3583973,Lauren,190,2,17
29438220,87786261,Sophia,169,3,4
29439494,221760432,Daniel,200,4,4
29440688,89120831,Shannon & Ryan,100,1,42
29445977,23930728,Jo,280,8,1
29449537,207651513,Nour,63,1,61
29450310,8699249,Tom,200,3,3
29450700,63300613,Kaleel,125,2,13
29451949,65411833,Steve,50,30,0
29452507,977716,Larah,125,2,2
29452654,22251283,Nir,125,30,0
29452918,179336958,Ruby,75,4,7
29453027,219782181,Vince,165,2,6
29453203,221850456,Kat,90,2,3
29453268,221853540,Kirt,140,31,0
29453598,221851804,Tohar,105,2,17
29455045,33142561,Joan,110,30,2
29455145,4540122,Evan,74,5,3
29455324,92657816,Juan Francisco,239,2,9
29455519,171446547,Xiomara,80,1,29
29455559,221871654,Tim,255,2,1
29455764,92657816,Juan Francisco,99,3,3
29455913,213781715,Anting,119,1,0
29455925,213781715,Anting,119,1,0
29455932,106692652,Thomas,47,1,7
29456271,6573459,Shelli,525,2,3
29457275,1710940,Michael,62,1,59
29457680,105386434,Felix Lion,70,3,19
29457851,53223410,Rachael,200,5,2
29457860,914386,Anna,75,1,1
29458518,179336958,Ruby,75,2,14
29459091,22336312,Chiroy,75,2,17
29459784,1453898,Anthony,60,2,30
29459888,105828180,Guy,85,4,0
29460026,105386434,Felix Lion,68,2,15
29460203,105386434,Felix Lion,72,2,15
29461552,210634970,Sheila,99,2,16
29461695,97425,Lauren,70,2,10
29461747,17813973,Maggy,86,1,6
29463258,57765860,Christina,250,7,0
29463847,221929447,Lyn,45,5,5
29464105,221934669,Tanya,119,1,58
29464708,104675082,Yoann,300,6,1
29466848,2047776,Jennifer,180,30,0
29472696,167620568,Mikosya,100,1,4
29473324,586840,Sarah,130,4,3
29478604,137358866,Kazuya,39,30,1
29479579,6255971,Scott,85,2,7
29480209,344035,Brooklyn&   Breakfast    -Len-,55,1,39
29480256,200380610,Pranjal,255,30,0
29480988,10659007,Kaylen,110,2,0
29481874,20310357,Kira,170,1,0
29482218,173685298,Janet,299,1,8
29482859,173685298,Janet,329,1,1
29483789,222057751,Maayan,299,7,0
29484503,4952877,Alexis,255,2,3
29484840,222064628,Michael,42,1,59
29485421,9503685,Aaron,150,2,3
29486682,5118419,Greg,1500,1,0
29486971,52370129,Nino,63,2,5
29487162,62925063,Andrea,50,1,3
29487347,222081034,Vida,150,2,40
29487530,732460,Nôm,120,30,1
29488512,46296435,Garrett,225,2,0
29489013,215273760,Youge,65,3,21
29489329,215273760,Youge,65,5,30
29489407,61391963,Corporate Housing,117,30,1
29489824,10555698,Sari,200,2,9
29489893,222098649,Melissa,20,1,111
29490579,40529301,Tommy,60,2,11
29490752,85942706,Pedro,72,2,48
29491140,910677,Bertrand,150,8,12
29491851,2831146,Nicole,185,2,2
29492316,31994,Carol,140,2,18
29492381,22463377,Allison,153,1,25
29492557,110366443,Charlie,36,7,2
29495273,818753,Jamie,295,2,0
29495710,220060177,Alan,70,3,8
29495933,7985095,Douglas,345,2,29
29496193,33869262,Madeline,125,2,19
29501807,77813945,Andrew,75,4,5
29503231,7339399,Julio,180,4,13
29504717,29100568,Deborah,155,20,1
29504721,222190882,Katherine,625,4,26
29505792,183707967,Dionyssios,120,2,14
29506320,55966543,Mike,200,2,7
29507584,9212560,Karla,140,1,5
29508725,30346705,Soeun & Rolando,55,1,40
29509608,221591579,Liv,147,1,13
29509877,211549023,Studioplus,220,2,9
29511701,18897333,Natalie,115,2,9
29511905,153141476,Franz,44,1,17
29512260,198730633,Ruth,298,1,16
29513000,48762596,Bob,499,5,28
29513074,26600082,Stephanie,150,1,14
29513249,222249366,Nikia,80,3,1
29513311,222249602,Omar,145,1,30
29513616,222252623,Lisa And Julian,68,3,13
29513629,781180,Maria,150,5,1
29514542,222252623,Lisa And Julian,70,2,21
29514909,222261103,Brenda And Tim,240,2,44
29514964,2670024,Renata,120,7,1
29515301,156195302,Diogo,200,2,7
29515558,210339363,Dilenia,50,3,10
29515789,222077787,Betty&Sam,99,6,18
29515916,7268300,Arianna,80,4,3
29516095,37510066,Hayley,128,1,31
29516374,222272674,Anita,49,1,26
29516678,39174150,Keanna,100,1,13
29517411,62015880,Daniel,119,2,4
29517540,222281704,Ekaterina,60,1,54
29517566,222086035,Vic,700,1,29
29517601,222281153,Jay And Josh,65,2,24
29517676,72001588,Dave,80,1,29
29517691,222281153,Jay And Josh,52,2,13
29517769,222281153,Jay And Josh,62,2,18
29517788,13102999,Jhila,108,3,15
29518083,222285897,Alvin,120,1,52
29518497,222288328,Matthew,60,2,10
29518561,222288328,Matthew,72,1,30
29518745,40298873,Jonathan,90,1,6
29518861,14061862,Jay,55,2,20
29518915,14061862,Jay,55,2,23
29518961,14061862,Jay,55,2,19
29519083,60525649,Lixia,120,2,9
29520126,11923041,Eli,300,10,0
29521183,644904,Donna,170,12,2
29521683,78339088,Casa Victoria,75,1,26
29522531,14719992,Yoni,31,1,14
29524623,221374905,Jean,200,1,0
29528574,9601006,Izzy,60,1,23
29531069,150316502,Francisca,250,5,0
29531124,209298687,Digna,65,30,10
29531408,209298687,Digna,65,30,13
29533631,222385509,Marcy,35,7,1
29533666,39801631,Charlotte,300,2,6
29533754,213781715,Anting,119,1,0
29533829,213781715,Anting,119,1,0
29533923,91605357,Tina,85,1,56
29534664,100106209,Emmie,115,2,1
29535295,619942,Stacy & Simon,75,30,4
29535938,501343,Bryan,225,3,2
29538158,22336312,Chiroy,129,2,13
29538751,216235179,Nina,50,30,1
29539167,216235179,Nina,50,30,1
29539744,216235179,Nina,50,30,0
29539982,216235179,Nina,50,30,2
29540204,216235179,Nina,50,30,0
29540687,22541573,Ken,165,30,0
29541214,47022650,Jillian,150,1,11
29541280,201015598,Anchor,24,1,14
29541353,201015598,Anchor,32,1,17
29541600,206370255,Thiago Pereira,200,2,8
29541790,196669206,Sara,119,2,24
29542012,29387678,Robin,1700,23,0
29542612,36149596,Lauren,305,1,15
29543072,154981576,Bedly Bushwick,35,30,0
29543433,621652,Simon,200,5,1
29543716,288972,Bono,206,5,10
29543762,222456125,Mariano,160,3,5
29544456,11598586,Kate,159,1,0
29544710,222460280,Elly,99,3,0
29544793,222461823,Youssef,349,2,27
29545994,166794407,Bruna,70,1,3
29546132,7450345,Amy,107,3,1
29546328,222424429,Marta,38,2,17
29546402,35944,Sergey,210,3,0
29546751,67987135,Siyi,139,1,12
29547131,222476614,Melanie,39,2,6
29547314,35303743,Patricia,6500,30,0
29547577,129559712,Sidney,100,2,42
29548163,222480912,Marielisa,62,2,7
29549451,126034120,Roni,125,1,19
29549783,222430446,JohnP,89,1,48
29550259,222430446,JohnP,89,1,44
29558285,8435480,Matt,180,2,41
29559298,93031650,Kay,300,4,0
29559309,1418004,Estelle,45,5,15
29560068,165776960,Raanan,135,30,0
29560863,24050629,Mackenzey And Kelly,350,2,1
29561222,222559543,Carmen,29,1,59
29562532,1903737,Natalie,99,2,0
29562750,23983203,Vance,200,2,1
29562919,19011946,John,99,3,1
29563829,7878911,Summer & Kamilya,90,3,5
29564676,124069492,Maria,65,1,47
29564687,217293060,Mohan,200,5,1
29565013,213302863,Kahrej,175,3,3
29565064,217293060,Mohan,600,31,0
29565377,9229108,Etan,250,7,1
29566272,2897622,Jordan,200,6,1
29567252,41083526,Brenda,130,4,0
29567482,3472283,Julie,125,3,13
29567488,3719653,Pablo,250,3,0
29568068,119134476,Rachel,60,2,1
29570523,222626145,Niko,90,1,19
29570887,24124835,Danielle,60,25,0
29570920,15989323,Lea,50,4,2
29573034,141027957,Radhames,60,2,25
29575293,41704832,Ben,85,1,29
29576256,222659001,Rosana,55,2,26
29582742,222691577,Sara & Kevin,250,2,3
29583389,20283518,Jamie,85,2,34
29584099,222700281,Paul,355,2,5
29584789,41233448,Elizabet,260,6,2
29584983,53413881,Donald,55,2,4
29585263,217642569,Jci,150,2,5
29585526,132383053,Chezky,55,1,45
29585551,131476075,Lakisha,58,1,18
29586573,4458360,Daniel,110,2,0
29587811,162504107,Lucile,90,2,2
29588060,178653055,Jones,90,5,18
29588371,173685298,Janet,399,1,9
29588528,222659001,Rosana,55,2,28
29588587,222659001,Rosana,55,2,35
29588640,222659001,Rosana,72,1,54
29589341,32606852,Julie,123,4,13
29590847,164178160,Karlie,59,3,2
29591004,222749009,Hana,45,1,1
29591011,41728993,Raqueli,95,1,1
29591891,25073781,Arnaud,65,2,18
29592296,211549023,Studioplus,260,2,20
29592523,16398038,Valeria,260,5,2
29592768,89351775,Alex,73,1,69
29594425,19184440,Karim,60,5,1
29595432,215588687,Levi,25,2,1
29596175,222782619,Carl,150,2,7
29604741,5497326,Jennifer,285,7,0
29605492,222843411,Brian,1000,3,0
29605532,2681144,Dara,81,5,13
29605631,137358866,Kazuya,38,30,0
29606105,22307859,Sharon,70,3,2
29607688,99108929,Melih,29,5,2
29609190,13758411,Shell,160,1,1
29609668,22307859,Sharon,98,3,0
29609716,22307859,Sharon,98,3,0
29609786,22307859,Sharon,98,3,0
29610113,212147885,Alisa,150,3,14
29610311,204852306,Dee,35,15,0
29610605,204852306,Dee,50,15,2
29610742,948095,Ellen,265,14,2
29610930,204852306,Dee,211,1,1
29611037,40997229,Ana,160,3,3
29611144,190921808,John,99,7,5
29611279,1940275,Alison,170,2,19
29611826,287348,Rachelle,299,2,7
29612248,19920574,Briana,150,4,2
29612338,1286471,Peter,200,2,1
29612355,6814283,Marc,140,3,3
29612907,12837247,Alejandro,220,2,0
29613115,221284411,Isaias,35,28,7
29613339,222901071,Maria,125,4,2
29613451,222909571,Jordan,90,2,3
29614352,9489892,Serim,99,1,15
29614580,129222253,Andy,350,2,3
29615968,45599567,Hana,70,14,1
29616041,222285897,Alvin,98,1,23
29617415,137358866,Kazuya,40,30,2
29621716,29746291,Sumana,150,5,5
29621786,34911780,Daniel,66,3,1
29623888,217101766,Michelle,200,2,0
29624337,222990788,Reni,100,1,4
29625454,223000151,Minerva,75,4,17
29625962,80102605,Zach,150,1,4
29626157,67516962,Phoebe,125,5,2
29626161,222285897,Alvin,85,1,46
29626345,223007347,Jay,175,2,21
29626682,222285897,Alvin,90,1,42
29627988,65498336,Song,199,1,41
29628181,21703883,David,250,2,6
29628380,155027850,Dilek,85,5,17
29628681,223027077,Keegan,150,1,2
29628693,22178020,Lewis,100,3,3
29628834,68014876,Takara,399,1,36
29628979,33213436,Alec,149,1,7
29629048,160050819,Caitlyn,250,4,1
29629244,33213436,Alec,139,1,16
29629370,39483399,Kristen,100,5,0
29629465,37040186,William,250,1,1
29629527,223032162,Dot,174,2,9
29629819,223032610,Erin,150,3,15
29629862,4341365,Sophie,80,5,1
29629878,215387072,Mr. G,100,3,6
29630056,222178766,Firuza,75,1,7
29630099,57773455,Banafsheh,109,3,3
29630190,223032162,Dot,65,2,15
29630309,89000911,Ursula,65,1,0
29630553,79576043,Jonathan,40,28,0
29630728,23954256,Meaghan,189,1,7
29630759,222136360,Muhammet,45,1,8
29630879,219720888,Shuhel,120,1,30
29630907,32295097,Maureen,125,2,33
29631258,23788168,Jonathan,45,10,8
29631302,24799369,Alfonso,120,5,1
29631369,153754513,Caitlin,82,1,15
29631667,4138139,Nipun,72,4,3
29631729,9358058,Alex,200,3,3
29631765,17031708,Hannah,500,3,1
29632401,59808986,Elen,110,1,20
29632875,14906911,Sophie,75,1,3
29633187,8814258,Nikole,64,3,1
29633588,35728189,"Roo, Nadine And Neil",100,30,13
29635253,34075689,Zhen Zhen,100,7,23
29635732,63227531,Marwa,140,2,12
29636554,5855485,Sarah,83,2,3
29640481,218048903,David M,200,2,17
29644544,41323748,Karen,125,5,18
29645650,26219578,Zoe,32,3,0
29646041,210339363,Dilenia,60,5,11
29646391,32418402,Roxanne,89,2,4
29646454,7832790,Michael,90,1,7
29647523,57294763,Grant,155,30,0
29648013,222270217,Katie,139,3,36
29648368,108426646,Dan,70,3,4
29648584,14898658,Chadanut,42,1,4
29649727,17076157,Grace,85,4,5
29650402,68198631,Kate,860,2,4
29651529,223180509,Jane,195,1,54
29652130,204852306,Dee,75,15,0
29652274,126510786,Peyton,120,1,1
29652347,204852306,Dee,65,15,0
29652490,204852306,Dee,45,15,0
29652691,204852306,Dee,35,15,0
29652878,204852306,Dee,30,15,0
29653011,204852306,Dee,30,15,0
29653137,204852306,Dee,35,15,0
29653294,137358866,Kazuya,31,30,2
29653333,127828600,Brey,100,1,2
29653480,137358866,Kazuya,42,30,0
29653774,204852306,Dee,75,15,0
29653847,223198021,Roy,165,2,19
29654002,223198779,Juliet,95,5,20
29654013,204852306,Dee,41,15,0
29654321,7863991,Tiffany,250,2,23
29654969,58377909,Benjamin,30,6,2
29655150,304262,Bjorn,165,30,0
29655330,223208290,Charles,250,4,1
29655436,4452717,Sandra,200,3,0
29656082,2967914,Nina,102,1,56
29656826,223191465,Kiryl,200,3,29
29656859,223219744,Dina,60,2,2
29657375,2967914,Nina,102,1,48
29657991,16502641,Marni,93,5,10
29658517,222755851,Sarah,110,3,5
29659322,223238601,Valentine,70,5,8
29659447,152395213,Ramiro,80,5,16
29660984,221751961,Maya,46,1,4
29661457,2930482,Ashley,75,1,1
29661817,32295097,Maureen,125,2,28
29661866,20087466,Adela,110,3,15
29662087,222755851,Sarah,145,1,2
29662414,162938514,Alex,250,2,24
29662606,10552196,Nikolas,100,1,2
29670957,302885,Hattie Grace,200,3,0
29672090,1887283,Sylvia,121,2,8
29674137,2856748,Ruchi,330,30,0
29674246,21610233,Britni,650,7,0
29674265,777522,Harris,105,1,3
29674661,35033777,Rune,110,30,0
29674710,179336958,Ruby,65,3,3
29674940,57400178,Diane,90,5,1
29675374,223340140,Olivia,109,1,3
29675631,198395530,Carla,68,5,1
29676028,223345099,Milica,170,3,22
29676417,223248121,Julia,39,2,1
29676867,62234273,Harmony,100,3,35
29677326,220762164,Sherley,298,2,12
29678364,183417610,Kanchana,180,1,3
29678746,84077949,Gunmala,250,3,2
29678787,55693494,Amore,120,2,13
29679067,183417610,Kanchana,180,1,0
29679464,144167745,Maria,50,2,39
29679677,8587936,Aimée,180,3,0
29680105,137380710,Bruce,40,5,1
29680716,223374565,"Christine,",189,4,16
29681004,15197115,Stephanie,500,2,3
29682189,1472433,Marcos,56,5,1
29682577,183417610,Kanchana,180,1,0
29683262,215540583,OneBaz106,78,10,13
29683293,223393782,Mercedes,45,3,6
29683957,18283992,Hannah,250,2,2
29684187,223401516,Jessica,65,2,34
29684231,861848,Nicholas,68,2,0
29684573,31039254,Sean,45,1,8
29685583,77304447,Genesis,42,5,34
29686349,38299001,LaQuann,55,1,0
29686468,142641298,Maryana,100,1,1
29686576,13392472,Lana,103,3,38
29686857,223422291,Robin,115,3,15
29686875,223418394,Max,90,1,15
29687049,617537,Bryan,85,3,35
29687597,223426581,Evan,229,2,21
29687924,104246751,Javier,95,1,36
29688392,223431967,Stacy,70,2,0
29688903,223431101,Stella,80,1,28
29689103,19289434,Roman,140,3,1
29689253,57128179,Rita,66,1,24
29690801,198021963,Onur,20,1,12
29697411,3644693,Eugenia,68,28,5
29698179,324657,Laura,108,3,15
29699681,5226176,Laura,143,5,2
29700382,24561601,Morgan,132,2,10
29701014,223504937,Ellouise,109,3,21
29701500,30627525,Laith,200,3,10
29701773,5224789,Mona,150,4,3
29701791,5735865,Anya,70,3,23
29702007,8533032,Andrew,130,4,5
29702562,1575480,Gerard,195,30,1
29703038,48194192,Allen,191,1,42
29703465,61684829,Chris,250,3,2
29704561,54377368,Alexander,350,2,5
29704596,95642648,Тest,147,3,9
29704955,63966927,Hope,50,1,5
29705049,82286,Linda,79,3,2
29705115,153503882,Katherine,150,2,8
29705207,22200018,Lucia,70,2,11
29705876,36288249,Wu,200,29,14
29706277,57128179,Rita,60,2,12
29706358,259123,Caitlin,300,2,2
29706750,187496935,Marie,200,2,8
29707094,223548766,Jeane',100,2,15
29707860,223553290,Eli,200,1,5
29708352,205131610,Steven,68,2,3
29708729,222483970,Felipe,55,1,35
29710266,223574944,Carly,39,2,2
29710463,203302656,Nadine,2545,90,0
29711508,104814095,Hanine,50,1,10
29711772,223578316,Susan,160,1,27
29712188,185908506,Cynthia,75,3,1
29712306,219490225,Hazel,399,2,29
29712675,222179066,Nneka,115,1,89
29722452,14631757,Scott,150,1,5
29722985,213208277,Darry,34,4,0
29724480,213208277,Darry,59,4,2
29727132,44358422,Akeema,38,1,2
29729573,9632197,Olivia,45,2,23
29729728,2299134,Maya,100,3,2
29730504,223667060,Rachel,100,1,4
29730616,140930693,Max And Kathy,60,1,29
29731583,13466647,McKenzie,155,3,8
29731625,30177875,Bree,120,4,3
29733220,35244416,Amy,275,1,0
29733748,220229838,Chamber Hotel,191,2,5
29734326,113834719,Daniel,350,3,0
29734635,732460,Nôm,120,29,1
29734919,212698653,Amy,500,5,0
29736250,732460,Nôm,120,29,2
29736711,217652530,Portia,485,1,24
29737168,217652530,Portia,125,1,1
29737954,58077160,Kat,140,6,1
29738053,217652530,Portia,125,1,2
29738205,72957132,Niko,63,2,13
29738207,72957132,Niko,70,2,23
29738439,217652530,Portia,180,1,0
29738563,223723845,Antonieta,50,4,3
29738760,4317615,Fabio,70,30,0
29740134,30240946,Tanya,42,7,0
29740171,45618730,Kevin,60,2,11
29740703,223741555,Mengxiao,69,5,4
29741023,20579643,Denis,40,2,1
29751447,223817242,Carla,120,1,36
29753642,11880311,Aileen,50,2,6
29753750,223346842,Alex,92,2,44
29754544,223846870,Shared Stay-JFK The Hugh Suite,50,1,57
29754946,76327788,Lola,155,5,14
29755360,223855863,Thais,200,3,0
29756137,215041024,Ife,80,7,1
29756451,11880311,Aileen,138,7,3
29756773,223869982,Steve,100,7,0
29758199,71560458,Norma,151,2,33
29758221,42979789,Vanessa,85,3,7
29758404,223886475,John & Dee,170,2,8
29759120,861848,Nicholas,81,3,6
29760102,24046264,Matt,150,3,4
29760452,209163615,Oriana,85,1,1
29760512,214173940,Ali,62,1,7
29760721,223431101,Stella,75,1,37
29760740,193502084,Linda,40,1,5
29760869,169647759,Johann,100,1,11
29760980,223807986,Luis,275,1,1
29761111,33041007,Jenny,139,4,14
29761241,215229943,Mark,98,5,8
29761272,223913025,Jennyfer,100,7,1
29761534,1240933,Goodyoga,100,7,10
29762648,151280982,Carole,100,2,0
29763219,4858280,Anna,149,6,7
29764987,78080379,Liliana,75,5,0
29765101,131647128,Emily,260,30,6
29766259,52370129,Nino,60,2,9
29774846,17910174,Jamie,160,30,0
29775040,149929,Obed,135,5,21
29775262,41389252,Evan,60,3,7
29775749,39607226,Alan,119,3,6
29776064,51338091,Vander,130,7,1
29776209,223346842,Alex,75,2,12
29776235,22345627,Christine,150,7,1
29776313,864766,Leigh,150,5,6
